,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerLOW,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,angerUP,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearLOW,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP,fearUP
,m00,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m00,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m00,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m00,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p009,0.340230015709,0.375048176809,0.419239918026,0.47243160355,0.532517019489,0.595709856098,0.65736853676,0.71328126941,0.760714768359,0.798732350653,0.82783929815,0.654546845571,0.654546973026,0.65454710048,0.654547227934,0.654547355389,0.654547482843,0.654547610298,0.654547737752,0.654547865207,0.654547992661,0.654548120116,0.370577716895,0.382437436721,0.400331230497,0.426292450973,0.461895575094,0.507127691573,0.559324139546,0.613272985088,0.663041188447,0.704363249935,0.735775793781,0.433066635195,0.436103275228,0.43932499834,0.442726367527,0.446298862017,0.450030751859,0.453907079652,0.457909765073,0.462017841268,0.466207823579,0.470454201386
p010,0.181333787487,0.204864782343,0.244037209872,0.305701321537,0.394711760078,0.508344217307,0.632666150872,0.747686328168,0.838725115891,0.90228592809,0.942874258898,0.582141081309,0.605327123081,0.630584321529,0.657476299625,0.685421352414,0.713736808711,0.741703118451,0.768635513225,0.79394851915,0.81720102742,0.838115846679,0.0963049059111,0.127990567576,0.177907520913,0.251436989219,0.349692673459,0.465193548233,0.582162165767,0.684032154589,0.761734975573,0.815219447975,0.849483203803,0.113153446076,0.119966769257,0.129995045117,0.14438267508,0.164285191692,0.190470595938,0.222740083179,0.259448138612,0.29758949447,0.333666495667,0.364882487515
p011,0.122369268861,0.14338925028,0.182199553786,0.249298970989,0.353114918401,0.489039495861,0.632800869716,0.754282587337,0.838937187449,0.890315867442,0.918925812241,0.385629231867,0.412348940367,0.45459344429,0.514689842786,0.588489350709,0.664355538335,0.729347020313,0.776878347887,0.807769233663,0.826333502824,0.836969382256,0.105682382851,0.113848088933,0.13325679392,0.177196524509,0.266578027087,0.414429795195,0.591652899649,0.737601050845,0.825005655797,0.867747851296,0.886580505725,0.312305812744,0.322992480776,0.342157477495,0.374792388901,0.425751750037,0.49547057928,0.575398816093,0.650403719492,0.708667678861,0.747630763143,0.771145504387
p012,0.217498249697,0.234927680751,0.268204777593,0.327886775071,0.4238201672,0.5538322007,0.69454435699,0.814183892933,0.896747125224,0.945859062704,0.972531971263,0.413511037932,0.424137761687,0.442461117153,0.472769207063,0.519612360628,0.58492495065,0.664022933836,0.744982915097,0.814763033331,0.866538566067,0.900841202171,0.0673336805354,0.0832206608059,0.112574412398,0.164237488428,0.247838175015,0.366316676794,0.506123408886,0.639470813917,0.743193275432,0.81180018349,0.852448931698,0.0527967859279,0.0563885633359,0.064444101487,0.0819260985529,0.117297674194,0.179700441569,0.267136464623,0.35701686928,0.424299949278,0.463668548909,0.483467423368
p013,0.357637403791,0.371197550255,0.386805315466,0.404275253296,0.423228862035,0.443108608968,0.463233954688,0.482890296045,0.501427554105,0.518340681831,0.53331260853,0.424456155305,0.425890429383,0.427335312894,0.428790241565,0.430254633802,0.431727891524,0.433209401056,0.434698534078,0.436194648631,0.43769709017,0.439205192669,0.116655601639,0.127984206746,0.146280375125,0.1746468952,0.215956561055,0.270939794359,0.335974915172,0.402971708145,0.462848854849,0.509938435802,0.543382977499,0.281795446738,0.280890177057,0.27998428771,0.27907787367,0.278171030127,0.277263852456,0.276356436168,0.275448876878,0.274541270261,0.27363371201,0.272726297799
p015,0.112582706071,0.126021706746,0.152629155997,0.201995813569,0.283448494589,0.394939523991,0.514054818656,0.611917871348,0.676404921102,0.712954678148,0.731921918468,0.631703420694,0.623550725045,0.615252831408,0.606859523592,0.598422949464,0.589996342232,0.581632684348,0.573383384714,0.565297038689,0.557418332999,0.549787145049,0.0501287992891,0.0505283962801,0.0521641563001,0.0588042635862,0.0848677761364,0.175068536842,0.388245407159,0.628448821158,0.749462318722,0.7870265247,0.796797432808,0.416041522131,0.427122836321,0.438830534717,0.450856736909,0.462858206358,0.474494501756,0.485465478227,0.495539703384,0.504568703044,0.512486617484,0.519298667644
p016,0.119312004795,0.138129160067,0.173438525065,0.23523432538,0.331255282491,0.45597624896,0.585064473135,0.690777617383,0.761965161385,0.803813367027,0.82647556733,0.451997984336,0.501911238019,0.561411414492,0.622882259534,0.677679025096,0.720463986892,0.750542520695,0.77016226021,0.782341987243,0.789672173759,0.794001673803,0.0664395527657,0.0794367392141,0.102103606595,0.140411741009,0.201841323613,0.292506490668,0.411173798164,0.544257703013,0.669957865895,0.770832269858,0.841717081395,0.20224516278,0.238101103448,0.282345327511,0.33427705728,0.391771292665,0.451447066433,0.509380030205,0.562082222151,0.607265866724,0.644075797427,0.672836789027
p017,0.263272294475,0.276264294463,0.300956151207,0.34531425941,0.417490338892,0.517922099618,0.631020619936,0.7316741038,0.804138712595,0.848727869026,0.873566083839,0.375203223998,0.380769925085,0.386544668169,0.392506594254,0.398631400852,0.404891648386,0.411257189028,0.417695707041,0.424173352065,0.430655440144,0.437107192183,0.238714642668,0.262684602244,0.299089717657,0.351194814798,0.419768809445,0.500695366111,0.584770743117,0.661308413295,0.72304683925,0.768168277502,0.7988218998,0.238381906084,0.258047920903,0.279916819379,0.303405585066,0.327711947695,0.351914099348,0.375105798202,0.396526735612,0.415650384896,0.432211516492,0.446179816313
p018,0.251114565579,0.253353388152,0.260024816368,0.27940848605,0.331826946188,0.449834893215,0.632676513469,0.799137894634,0.89160263765,0.929509572874,0.943075880438,0.738268352971,0.74783643248,0.758925182744,0.771378598787,0.784880397305,0.798970949065,0.813102486327,0.826720902098,0.839349544011,0.850649387361,0.860441592309,0.114686803806,0.129220595646,0.157152709464,0.208263397442,0.293903044064,0.418222656919,0.565675796831,0.703866654705,0.807566538496,0.873137127872,0.910218812887,0.38558909576,0.399667769217,0.415054567912,0.431568329179,0.448949647995,0.46687296828,0.484968801055,0.502853254443,0.520160056474,0.536569534632,0.55182988922
p019,0.240981102093,0.267113819284,0.307549529113,0.366802746608,0.447053757375,0.544884897146,0.649933286158,0.748421791386,0.829689818528,0.889972478164,0.931247342809,0.880543604914,0.884394910727,0.88857501884,0.893073861338,0.897871964087,0.902939918016,0.908238440813,0.913719128097,0.919325922015,0.924997235865,0.930668581326,0.258600436715,0.267569441052,0.285375933889,0.319252998502,0.378774652675,0.470068331157,0.584542846392,0.696695511348,0.782928524689,0.837687480662,0.86835441812,0.0796084556001,0.0894738332013,0.101852926576,0.116880848022,0.134408789951,0.153923412834,0.174556060405,0.195212927116,0.214795130988,0.232420918673,0.247560802703
p020,0.152723472957,0.158179852785,0.174235592434,0.219057645727,0.327778266724,0.520826718807,0.72857875432,0.860134578197,0.917868289916,0.939081471753,0.946356281517,0.200000706444,0.200011638256,0.200191679527,0.203142332713,0.247888002281,0.552979899681,0.775551708249,0.798456953749,0.799906111767,0.799994300236,0.799999654027,0.157749261785,0.1673751116,0.18841252302,0.232400776668,0.316432293506,0.452398652189,0.622640007001,0.778689394199,0.885799888359,0.945559724134,0.975105816012,0.111913054387,0.126035488109,0.155785124029,0.214792492853,0.319004479883,0.470187355345,0.636928562493,0.773372233972,0.860286484898,0.90715366703,0.93017541371
p021,0.0706977436563,0.0933065694264,0.138136333608,0.22015542114,0.350271272884,0.51631369495,0.678024145414,0.798966619859,0.872744088474,0.912296634977,0.932041546509,0.362950179894,0.377710267171,0.404400601845,0.442932153522,0.483695087416,0.514814557511,0.533167342611,0.542389331331,0.546651303028,0.548544626877,0.549370906517,0.053995171162,0.060205026204,0.0757730587735,0.113300391631,0.195803967487,0.34545478815,0.541499052766,0.712273125517,0.81565766029,0.865106305041,0.886090620573,0.0273951215132,0.0441595098109,0.0689889611822,0.103074147104,0.14529263844,0.191399672769,0.235318742794,0.272030246863,0.299511198033,0.318430368112,0.330716580651
p022,0.282874522827,0.306318563514,0.344122614143,0.401336575073,0.480119693733,0.57557860356,0.67483375187,0.762897977315,0.830693112046,0.87740028717,0.907170815521,0.841144157462,0.832900320809,0.824122537477,0.814931478361,0.80547494497,0.795919165908,0.786437459072,0.777197840933,0.768351425209,0.760023257024,0.752306647308,0.311353794847,0.322439347039,0.34360946186,0.382138131775,0.446483738968,0.53993807302,0.651404299462,0.756949514825,0.837166556871,0.888535066436,0.91791444066,0.621314643772,0.630364345752,0.640190785698,0.650769703574,0.662054301275,0.673973997236,0.686434618646,0.699320268724,0.712496930145,0.725817645808,0.739128893109
p023,0.0517443819189,0.0554437834628,0.0668233531074,0.100479273706,0.189474724219,0.368663130736,0.589894476326,0.743444519544,0.812623581633,0.837686982383,0.846031153723,0.368276205488,0.383168251313,0.408851757823,0.450553710032,0.512055388712,0.591002694924,0.676082868626,0.752112004295,0.809491405068,0.847513911795,0.870585748759,0.100569457781,0.102112978744,0.10779670315,0.128192806749,0.195107757781,0.362979670113,0.600642038126,0.761400466697,0.823918786405,0.84280248944,0.848050555294,0.281323287008,0.329297030185,0.394934983408,0.47446472692,0.557781949822,0.632767889786,0.691574680905,0.732908100516,0.759773982527,0.776359097902,0.786273873555
p024,0.163280162293,0.178494761372,0.209892474404,0.270799320814,0.375933132753,0.525454844809,0.688538115502,0.822127517496,0.908187400672,0.955373611202,0.978981212145,0.343526577531,0.375663161105,0.414376644453,0.458377685994,0.505201072064,0.551662228735,0.594672437985,0.632003985225,0.662637406651,0.686637101721,0.704766486088,0.0721803113492,0.0946029232663,0.137554061633,0.21435751255,0.33617808121,0.496926660741,0.6643979444,0.800948725913,0.891730184444,0.944186117058,0.972070805858,0.0832840560176,0.103080542013,0.131072439238,0.16684076475,0.207068016196,0.246301493899,0.279593132675,0.304665088497,0.321901555168,0.333021576208,0.339904226388
p025,0.602224633059,0.604893837052,0.610667424162,0.622802438304,0.646836586869,0.689290082459,0.751051207203,0.819555794741,0.876024179036,0.912250702786,0.93190012239,0.608415710181,0.618782780378,0.64040992903,0.680859952149,0.743086385426,0.814953910264,0.874951954761,0.912895407124,0.932851546101,0.942337425997,0.946629212531,0.416274866129,0.427770905524,0.446516469699,0.475648390118,0.517702584375,0.57237068476,0.634510747142,0.695230580061,0.74639946875,0.784409643781,0.810081279791,0.519471113918,0.530563588361,0.546918425463,0.569759020151,0.599353654531,0.634186243691,0.670833353747,0.705108616845,0.733812526881,0.755708677668,0.771251781695
p026,0.252143684382,0.255926392489,0.266239061635,0.293449179403,0.359451565855,0.491453123621,0.676622377881,0.839254911955,0.932951012936,0.974405162728,0.990582996309,0.607789635254,0.650254784982,0.711106613715,0.784164508661,0.855336702917,0.911872330864,0.949936059687,0.972795404,0.98559309898,0.992477565816,0.996101670463,0.0709474173786,0.0876428012102,0.11657607991,0.164610705673,0.238943837844,0.342323270392,0.466618096268,0.592364067414,0.699209017799,0.777338143652,0.828418646119,0.204461591777,0.208187528036,0.214907769692,0.22676709372,0.246911397077,0.279006712727,0.325270084212,0.3831653852,0.444048845922,0.497411932448,0.537213041197
p027,0.363326440617,0.383474986582,0.407132348215,0.433364750208,0.460669479401,0.487281564158,0.511607124272,0.532573061611,0.549747060733,0.563238179232,0.573491841264,0.669036114011,0.64896786161,0.627263851744,0.604190956266,0.580106926057,0.555442175692,0.530670973726,0.506275795222,0.482710359315,0.460367225899,0.439554623355,0.30301051627,0.323300029994,0.349136554203,0.380443721983,0.416176861691,0.454280405592,0.492075591115,0.526967914993,0.557109247752,0.581687607646,0.600804431533,0.389913624635,0.41202515905,0.437168966414,0.464728054252,0.493742609402,0.523023227719,0.551336675972,0.577606295137,0.601061248098,0.621295726019,0.638240860301
p028,0.103122585924,0.111639651011,0.142292140441,0.240866552433,0.47006692325,0.751930829483,0.917355703009,0.976451661064,0.993620072521,0.998295830737,0.999546531114,0.558866922523,0.614269453067,0.681200555151,0.75095631496,0.813312058405,0.861854582085,0.895732970803,0.917614214187,0.931047767028,0.939039717127,0.943705645872,0.0560882794917,0.0675408740098,0.0994091279957,0.181039135725,0.352267655977,0.597626090008,0.808825706277,0.924461248074,0.972671357917,0.990449017535,0.996703382979,0.351913137964,0.356853976355,0.373875054393,0.425923976997,0.540670287384,0.677164527352,0.757740021868,0.787483134783,0.796473706293,0.799021011494,0.799729323552
p029,0.108811803873,0.121977202074,0.153560122136,0.223747067294,0.356309857335,0.544052244601,0.724628339493,0.844045659391,0.904769418053,0.931554394356,0.942623044996,0.691708799241,0.714515822097,0.739922135311,0.766968457765,0.794404814912,0.820908209365,0.845327831305,0.866866495548,0.885144760826,0.900154873628,0.912152145973,0.205707240115,0.212920854359,0.228920080923,0.263141044504,0.330977174126,0.447239936683,0.604332950643,0.760100468395,0.873700152833,0.939333456239,0.972263779869,0.395664946901,0.413222514807,0.434731447752,0.459276700692,0.485119073129,0.510119121194,0.532400557707,0.550853809192,0.565229948736,0.575905281734,0.583553457652
p030,0.162909948719,0.176095760157,0.201913920513,0.250170021996,0.332996889088,0.456331156393,0.605965435556,0.74826030256,0.855458622865,0.922892139219,0.960621687135,0.513977981076,0.53000175545,0.54885809558,0.570485447989,0.594572768281,0.620537557601,0.647558817707,0.674669507371,0.700889833151,0.725364251676,0.747463300727,0.015792532169,0.0323943418089,0.0652301020235,0.126751551016,0.231138474736,0.381640664174,0.554543173607,0.708175636674,0.81649224484,0.881018178615,0.915669213086,0.195163653678,0.211603510049,0.232803591845,0.259247287586,0.290895530403,0.326951022323,0.365791869781,0.405190329537,0.442789580512,0.476639974142,0.505552878158
